old_circuit_id,new_circuit_id,tipo,status,final_status,modem,plan,mac_address,city,latitude,longitude,state,terminal_id,created_at,terminated_at
PESI001090,PESI001090,indigena,Will Not Migrate,Terminated,SB2PLUSMODEM,0017-Telebras SB2+ - 10Mbps,NOT_AVAILABLE,Buíque,-8.623499870300293,-37.15631866455078,PE,FTB-005534,2022-09-21,2027-09-21
PESI001103,PESF000177,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB6CB20,Pesqueira,-8.358489990234375,-36.696319580078125,PE,FTB-024537,2022-09-29,2027-09-29
TOSI000335,TOSF000022,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC941700,Tocantínia,-9.56449031829834,-48.37739944458008,TO,FTB-022863,2022-08-30,2027-08-30
TOSI000336,TOSF000023,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB7B4E0,Tocantínia,-9.56449031829834,-48.37739944458008,TO,FTB-024677,2022-10-04,2027-10-04
TOSI000339,TOSF000025,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB8AA8C,Tocantínia,-9.56449031829834,-48.37739944458008,TO,FTB-024680,2022-10-04,2027-10-04
TOSI000338,TOSF000024,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC981828,Tocantínia,-9.56449031829834,-48.37739944458008,TO,FTB-022954,2022-09-01,2027-09-01
RRSI000622,RRSF000246,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC8E6F10,,5.134567737579346,-60.58493041992188,RR,FTB-022836,2022-08-30,2027-08-30
AMSI002437,AMSF000054,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC9ECC68,,1.3622219562530518,-67.95555877685547,AM,FTB-023074,2022-09-07,2027-09-07
MASI002847,MASI002847,indigena,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,00A0BC4646DA,Grajaú,-5.818999767303467,-46.13899993896485,MA,FTB-004513,2022-09-26,2027-09-26
PASI003282,PASI003282,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Bom Jesus do Tocantins,-5.051459789276123,-48.60940170288086,PA,FTB-004119,2022-09-21,2027-09-21
AMSI002450,AMSF001143,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB99DC4,São Gabriel da Cachoeira,-0.131912499666214,-67.08983612060547,AM,FTB-023101,2022-09-08,2027-09-08
MASI002700,MASI002700,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC317ECE,Bom Jardim,-3.565459966659546,-45.99438095092773,MA,FTB-024378,2022-09-28,2027-09-28
MASI002707,MASF000502,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA7D534,,-5.497221946716309,-45.24891662597656,MA,FTB-012419,2022-11-04,2027-11-04
MASI003032,MASF000984,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC63FABC,,-5.500555992126465,-45.5352783203125,MA,FTB-025368,2022-10-21,2027-10-21
MASI003042,MASI003042,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC4798BE,Jenipapo dos Vieiras,-5.371469974517822,-45.63637924194336,MA,FTB-025257,2022-10-19,2027-10-19
MASI002697,MASF000434,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC3B6D8E,Arame,-4.733459949493408,-45.90837860107422,MA,FTB-025430,2022-10-24,2027-10-24
MASI002704,MASF000964,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC51E70C,,-5.502222061157227,-45.565555572509766,MA,FTB-025306,2022-10-20,2027-10-20
MASI002708,MASF000965,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC3F3400,Jenipapo dos Vieiras,-5.371469974517822,-45.63637924194336,MA,FTB-025556,2022-10-27,2027-10-27
MASI002714,MASF000966,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC629F8C,,-5.375833034515381,-45.636112213134766,MA,FTB-025383,2022-10-22,2027-10-22
MASI002715,MASF000435,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCBAFE8C,,-4.733333110809326,-45.90833282470703,MA,FTB-025561,2022-10-27,2027-10-27
MASI002711,MASI002711,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC3291FB,Barra do Corda,-5.506470203399658,-45.24338150024414,MA,FTB-025786,2022-11-06,2027-11-06
MASI002719,MASI002719,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC3A20CF,Jenipapo dos Vieiras,-5.371469974517822,-45.63637924194336,MA,FTB-025255,2022-10-19,2027-10-19
MASI002721,MASF001981,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA7F4BC,Jenipapo dos Vieiras,-5.505431652069092,-45.55488967895508,Maranhão,FTB-025384,2022-10-22,2027-10-22
MASI002716,MASF000436,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC753180,,-5.255556106567383,-46.315555572509766,MA,FTB-025429,2022-10-24,2027-10-24
MASI002720,MASF000437,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC339519,Arame,-4.733459949493408,-45.90837860107422,MA,FTB-025203,2022-10-18,2027-10-18
TOSI000337,TOSF000098,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC63FE7C,,-9.56449031829834,-48.37739944458008,TO,FTB-022893,2022-08-31,2027-08-31
MASI002724,MASF000505,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC8F8034,,-5.725555896759033,-45.573055267333984,MA,FTB-012200,2022-11-04,2027-11-04
TOSI000342,TOSF000222,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCBAF8CC,Tocantínia,-9.472798347473145,-48.21793365478516,Tocantins,FTB-022892,2022-08-31,2027-08-31
MASI002729,MASF000967,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC6F7BC0,,-5.565278053283691,-45.65250778198242,MA,FTB-025492,2022-10-26,2027-10-26
MASI002743,MASF000507,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC9E6C74,,-5.406389236450195,-45.17166519165039,MA,FTB-025572,2022-10-27,2027-10-27
MASI002747,MASI002747,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC2FD02F,Jenipapo dos Vieiras,-5.371469974517822,-45.63637924194336,MA,FTB-025374,2022-10-21,2027-10-21
MASI002730,MASI002730,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC30EFDC,Barra do Corda,-5.506470203399658,-45.24338150024414,MA,FTB-025813,2022-11-08,2027-11-08
MASI002736,MASF001800,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCBA1938,Jenipapo dos Vieiras,-5.515878200531006,-45.56856918334961,Maranhão,FTB-025386,2022-10-22,2027-10-22
MASI002738,MASI002738,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC39F847,Arame,-4.733459949493408,-45.90837860107422,MA,FTB-025233,2022-10-18,2027-10-18
MASI002749,MASF000968,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC797658,,-5.30916690826416,-45.7055549621582,MA,FTB-025596,2022-10-27,2027-10-27
MASI002752,MASF000438,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC6F2ED0,,-5.024444103240967,-46.093055725097656,MA,FTB-025224,2022-10-18,2027-10-18
MASI002754,MASF000508,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC89ADDC,,-5.497921943664551,-45.24148941040039,MA,FTB-025653,2022-10-29,2027-10-29
MASI002756,MASF002027,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC8E7C4C,Barra do Corda,-5.752190589904785,-45.33892059326172,Maranhão,FTB-025698,2022-11-01,2027-11-01
MASI002757,MASF000969,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB9866C,,-5.371388912200928,-45.63639068603516,MA,FTB-025642,2022-10-28,2027-10-28
MASI002766,MASF000970,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB806CC,,-5.371388912200928,-45.63639068603516,MA,FTB-013653,2022-10-21,2027-10-21
MASI002769,MASF001919,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,NOT_AVAILABLE,Arame,-5.03916597366333,-46.10388946533203,Maranhão,FTB-025174,2022-10-17,2027-10-17
MASI002759,MASF002040,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC6F3A50,Barra do Corda,-5.683990955352783,-45.28842544555664,Maranhão,FTB-025643,2022-10-28,2027-10-28
MASI002763,MASF001801,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,58686104B680,Jenipapo dos Vieiras,-5.371469974517822,-45.63637924194336,MA,FTB-025389,2022-10-22,2027-10-22
MASI002772,MASF001671,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,NOT_AVAILABLE,Bom Jardim,-3.646399736404419,-45.487571716308594,Maranhão,FTB-024555,2022-09-29,2027-09-29
MASI002777,MASF001667,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,NOT_AVAILABLE,Bom Jardim,-3.6304099559783936,-45.50319290161133,Maranhão,FTB-024552,2022-09-29,2027-09-29
MASI002778,MASF001073,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA1F0FC,,-2.9019439220428467,-45.88222122192383,MA,FTB-014262,2022-11-02,2027-11-02
MASI002780,MASF000442,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA5039C,,-5.350555896759033,-46.2047233581543,MA,FTB-025540,2022-10-26,2027-10-26
MASI002773,MASF000439,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC30F798,Arame,-4.733459949493408,-45.90837860107422,MA,FTB-025180,2022-10-17,2027-10-17
MASI002774,MASF000440,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC2FD020,Arame,-4.733459949493408,-45.90837860107422,MA,FTB-025426,2022-10-24,2027-10-24
MASI002775,MASF000441,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC9F0954,,-5.123888969421387,-46.17805480957031,MA,FTB-025311,2022-10-20,2027-10-20
MASI002781,MASF000971,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB6EB08,,-5.371388912200928,-45.63639068603516,MA,FTB-025275,2022-10-19,2027-10-19
MASI002783,MASF000510,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC721200,Barra do Corda,-5.506470203399658,-45.24338150024414,MA,FTB-025723,2022-11-03,2027-11-03
MASI002785,MASF001868,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC448F56,Arame,-4.733459949493408,-45.90837860107422,MA,FTB-025222,2022-10-18,2027-10-18
MASI002788,MASF000511,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC5A3F50,,-5.510000228881836,-45.269168853759766,MA,FTB-025721,2022-11-03,2027-11-03
MASI002792,MASF000973,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC558830,Jenipapo dos Vieiras,-5.371469974517822,-45.63637924194336,MA,FTB-025478,2022-10-25,2027-10-25
MASI002787,MASF000972,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCDA430C,,-5.371388912200928,-45.63639068603516,MA,FTB-025644,2022-10-28,2027-10-28
MASI002793,MASF000443,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC8F7138,,-5.105833053588867,-46.20527648925781,MA,FTB-025221,2022-10-18,2027-10-18
MASI002796,MASF000513,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA1DBAC,,-5.506389141082764,-45.24333190917969,MA,FTB-025654,2022-10-29,2027-10-29
MASI002797,MASI002797,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC2F31C0,Bom Jardim,-3.565459966659546,-45.99438095092773,MA,FTB-024576,2022-09-30,2027-09-30
MASI002798,MASF000974,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB7CDF4,,-2.983285903930664,-45.46397018432617,MA,FTB-025594,2022-10-27,2027-10-27
MASI002799,MASF000514,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB8E9A0,,-5.506389141082764,-45.24333190917969,MA,FTB-025679,2022-10-31,2027-10-31
MASI002800,MASF000444,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCAE67C8,,-5.15399980545044,-46.24599838256836,MA,FTB-025314,2022-10-20,2027-10-20
MASI002813,MASF000445,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC6F2678,,-4.733333110809326,-45.90833282470703,MA,FTB-025305,2022-10-20,2027-10-20
MASI002814,MASF000975,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA4C9FC,Jenipapo dos Vieiras,-5.371469974517822,-45.63637924194336,MA,FTB-025220,2022-10-18,2027-10-18
MASI002815,MASF000446,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC8E5894,,-4.973625183105469,-46.06281661987305,MA,FTB-025176,2022-10-17,2027-10-17
MASI002817,MASF000447,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC8F96AC,,-5.056110858917236,-46.13916778564453,MA,FTB-025192,2022-10-17,2027-10-17
MASI002944,MASF000515,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,NOT_AVAILABLE,Barra do Corda,-5.506470203399658,-45.24338150024414,MA,FTB-025659,2022-10-29,2027-10-29
MASI002950,MASF000976,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC796318,,-5.371388912200928,-45.63639068603516,MA,FTB-010997,2022-10-21,2027-10-21
MASI002952,MASF000977,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC9EDC28,Jenipapo dos Vieiras,-5.371469974517822,-45.63637924194336,MA,FTB-025431,2022-10-24,2027-10-24
MASI002957,MASF000978,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC94B340,,-5.6455559730529785,-45.50472259521485,MA,FTB-025651,2022-10-28,2027-10-28
MASI002960,MASF001804,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC8F8B54,Jenipapo dos Vieiras,-5.372150897979736,-45.63659286499024,Maranhão,FTB-025845,2022-11-09,2027-11-09
MASI002973,MASF000985,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC781AC4,,-5.371388912200928,-45.63639068603516,MA,FTB-025422,2022-10-24,2027-10-24
MASI003000,MASF000979,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC6BEAE0,Jenipapo dos Vieiras,-5.371469974517822,-45.63637924194336,MA,FTB-025402,2022-10-22,2027-10-22
MASI003026,MASF000980,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC6E47D4,,-5.441389083862305,-45.61055755615234,MA,FTB-025225,2022-10-18,2027-10-18
MASI003029,MASF000983,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB7D7F4,,-5.371388912200928,-45.63639068603516,MA,FTB-025310,2022-10-20,2027-10-20
MASI003024,MASF002057,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC4016D0,Jenipapo dos Vieiras,-5.371469974517822,-45.63637924194336,MA,FTB-025590,2022-10-27,2027-10-27
MASI003027,MASF000981,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC89D2EC,,-5.536388874053955,-45.665557861328125,MA,FTB-025437,2022-10-25,2027-10-25
MASI003028,MASF000982,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC8F41A0,,-5.621110916137695,-45.4988899230957,MA,FTB-025411,2022-10-23,2027-10-23
MASI002698,MASF000391,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC944F68,,-5.498347282409668,-46.62526321411133,MA,FTB-024997,2022-10-12,2027-10-12
MASI002705,MASI002705,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC33FC63,Amarante do Maranhão,-5.567470073699951,-46.74238967895508,MA,FTB-024605,2022-09-30,2027-09-30
MASI002731,MASF000871,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC30F4A4,Grajaú,-5.819469928741455,-46.139381408691406,MA,FTB-006581,2022-09-26,2027-09-26
MASI002732,MASF001991,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,NOT_AVAILABLE,Amarante do Maranhão,-5.371754169464111,-46.465599060058594,Maranhão,FTB-024960,2022-10-11,2027-10-11
MASI002733,MASF000872,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC3A4403,Grajaú,-5.819469928741455,-46.139381408691406,MA,FTB-011184,2022-09-28,2027-09-28
MASI002734,MASF000925,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCAE29CC,,-5.042487621307373,-45.69114685058594,MA,FTB-025292,2022-10-19,2027-10-19
MASI002699,MASF000868,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC35B15F,Grajaú,-5.819469928741455,-46.139381408691406,MA,FTB-007864,2022-09-22,2027-09-22
MASI002710,MASI002710,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC40712D,Buriticupu,-4.346459865570068,-46.4013900756836,MA,FTB-024964,2022-10-11,2027-10-11
MASI002713,MASF001999,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,NOT_AVAILABLE,Amarante do Maranhão,-5.567470073699951,-46.74238967895508,Maranhão,FTB-024583,2022-09-30,2027-09-30
MASI002717,MASF000869,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC30342A,Grajaú,-5.819469928741455,-46.139381408691406,MA,FTB-009865,2022-09-22,2027-09-22
MASI002725,MASF001789,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCAD464C,Itaipava do Grajaú,-5.145470142364502,-45.7913818359375,MA,FTB-024852,2022-10-07,2027-10-07
MASI002726,MASI002726,indigena,Other Providers,Grace,SB2MODEM,0001-GESAC 10Mbps,00A0BC469386,Amarante do Maranhão,-5.567470073699951,-46.74238967895508,MA,FTB-008111,2022-09-17,2027-09-17
MASI002744,MASI002744,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC386F34,Itaipava do Grajaú,-5.145470142364502,-45.7913818359375,MA,FTB-025589,2022-10-27,2027-10-27
MASI002745,MASI002745,indigena,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Amarante do Maranhão,-5.567470073699951,-46.74238967895508,MA,FTB-000849,2022-10-04,2027-10-04
MASI002750,MASF000397,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB7E498,,-5.182273387908936,-46.58037185668945,MA,FTB-005654,2022-10-05,2027-10-05
MASI002739,MASI002739,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Grajaú,-5.819469928741455,-46.139381408691406,MA,FTB-009478,2022-09-25,2027-09-25
MASI002746,MASF000584,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC797E9C,Bom Jesus das Selvas,-4.420460224151611,-46.76538848876953,MA,FTB-025190,2022-10-17,2027-10-17
MASI002748,MASI002748,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC393E09,Buriticupu,-4.346459865570068,-46.4013900756836,MA,FTB-024998,2022-10-12,2027-10-12
MASI002751,MASI002751,indigena,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Amarante do Maranhão,-5.567470073699951,-46.74238967895508,MA,FTB-005592,2022-10-05,2027-10-05
MASI002753,MASF000926,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC4DFF64,,-5.349632263183594,-45.985137939453125,MA,FTB-024958,2022-10-11,2027-10-11
MASI002755,MASI002755,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC3401DF,Grajaú,-5.819469928741455,-46.139381408691406,MA,FTB-010069,2022-09-27,2027-09-27
MASI002760,MASF001827,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC3FD5E6,Montes Altos,-5.831470012664795,-47.06739044189453,MA,FTB-007113,2022-09-24,2027-09-24
MASI002764,MASF000875,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC431393,Grajaú,-5.819469928741455,-46.139381408691406,MA,FTB-011882,2022-09-28,2027-09-28
MASI002768,MASI002768,indigena,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Amarante do Maranhão,-5.567470073699951,-46.74238967895508,MA,FTB-004717,2022-10-04,2027-10-04
MASI002770,MASF002000,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,NOT_AVAILABLE,Amarante do Maranhão,-5.567470073699951,-46.74238967895508,Maranhão,FTB-024839,2022-10-07,2027-10-07
MASI002771,MASF002002,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,NOT_AVAILABLE,Amarante do Maranhão,-5.372776985168457,-46.6019401550293,Maranhão,FTB-024788,2022-10-06,2027-10-06
MASI002776,MASF000927,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC797304,,-5.333404064178467,-45.95114135742188,MA,FTB-025247,2022-10-18,2027-10-18
MASI002779,MASI002779,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC4499D9,Grajaú,-5.819469928741455,-46.139381408691406,MA,FTB-010608,2022-09-27,2027-09-27
MASI002765,MASF000400,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC36C98D,Amarante do Maranhão,-5.567470073699951,-46.74238967895508,MA,FTB-024604,2022-09-30,2027-09-30
MASI002782,MASI002782,indigena,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Montes Altos,-5.831470012664795,-47.06739044189453,MA,FTB-007307,2022-09-23,2027-09-23
MASI002784,MASI002784,indigena,Other Providers,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC370CE9,Grajaú,-5.819469928741455,-46.139381408691406,MA,FTB-007958,2022-09-26,2027-09-26
MASI002794,MASF000928,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCC3DE10,,-5.357205390930176,-45.9194450378418,MA,FTB-025217,2022-10-18,2027-10-18
MASI002801,MASF000404,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,NOT_AVAILABLE,,-5.338648319244385,-46.65366744995117,MA,FTB-024789,2022-10-06,2027-10-06
MASI002803,MASF000634,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCC3DA60,Buriticupu,-4.346459865570068,-46.4013900756836,MA,FTB-025021,2022-10-13,2027-10-13
MASI002806,MASF001990,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,NOT_AVAILABLE,Amarante do Maranhão,-5.295277118682861,-46.72528076171875,Maranhão,FTB-003365,2022-09-16,2027-09-16
MASI002807,MASF000929,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA1B638,,-5.396800994873047,-45.88232421875,MA,FTB-025588,2022-10-27,2027-10-27
MASI002808,MASF000806,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCBE494C,,-6.1579461097717285,-45.28200912475586,MA,FTB-008959,2022-09-20,2027-09-20
MASI002812,MASF000394,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB812D8,,-5.161523818969727,-46.76280975341797,MA,FTB-024826,2022-10-07,2027-10-07
MASI002971,MASF000405,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC89BE14,,-5.367741107940674,-46.6014289855957,MA,FTB-024793,2022-10-06,2027-10-06
MASI002974,MASI002974,indigena,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Grajaú,-5.819469928741455,-46.139381408691406,MA,FTB-002277,2022-09-22,2027-09-22
MASI002955,MASI002955,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Amarante do Maranhão,-5.567470073699951,-46.74238967895508,MA,FTB-008340,2022-10-05,2027-10-05
MASI003046,MASF000879,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC3B2555,Grajaú,-5.819469928741455,-46.139381408691406,MA,FTB-003960,2022-09-23,2027-09-23
MGSI001409,MGSF000854,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,NOT_AVAILABLE,Santa Helena de Minas,-16.886280059814453,-40.61599349975586,Minas Gerais,FTB-024651,2022-10-03,2027-10-03
MGSI001411,MGSF000733,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,NOT_AVAILABLE,Bertópolis,-16.88461685180664,-40.54302978515625,Minas Gerais,FTB-024652,2022-10-03,2027-10-03
PASI003496,PASF001718,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC5A2CDC,,-5.137739181518555,-49.33536529541016,PA,FTB-025282,2022-10-19,2027-10-19
MASI001931,MASF000853,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC342387,Grajaú,-5.350462913513184,-46.205379486083984,MA,FTB-004062,2022-09-16,2027-09-16
MASI002988,MASI002988,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,GRAJAU,-5.590442180633545,-45.70737075805664,MA,FTB-002478,2022-09-21,2027-09-21
MASI002718,MASF000870,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB812C0,,-5.588213443756104,-45.71213150024414,MA,FTB-024634,2022-10-01,2027-10-01
PASI003285,PASF000648,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC3DAE24,Altamira,-3.2034499645233154,-52.2064208984375,PA,FTB-025941,2022-11-14,2027-11-14
PASI003289,PASI003289,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC3E45A6,Altamira,-3.2034499645233154,-52.2064208984375,PA,FTB-006276,2022-11-14,2027-11-14
